Trait	PC	Delta	Var.Delta	z	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Collection	Population	FDR.PC	stars	Label
POLLENALLERG_FinnGen_FinnGenR7_1	PC4	0.0147380024105399	6.8250543279092e-05	1.78396186680666	0.0744298617533692	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.681514923241117	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC5	-0.0437971277421742	5.88207139610198e-05	-5.7105834738555	1.12589496971016e-08	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	1.09294194620645e-07	●	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC6	-0.00576935425870286	5.45087120777973e-05	-0.781437496599416	0.434545224684045	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.785154284945642	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC7	-0.000961360324227904	5.90327939959218e-05	-0.125123684725814	0.900425632945403	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.992538782639861	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC8	0.0232882123764418	6.15841613099871e-05	2.96757454608566	0.00300159486822013	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.015718878388837	○	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC9	0.0113763540165532	4.88918092457166e-05	1.62699060045211	0.103739094126243	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.400876832826861	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC10	-0.0226716928619504	7.12920153009448e-05	-2.68511878966599	0.00725040319476277	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.109045628765604	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC11	0.00412109417927092	6.56532118814044e-05	0.508609597196857	0.61102590055002	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.862954284110326	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC12	-0.00350409626539695	5.60366987289744e-05	-0.468101203534702	0.639712218635795	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.935918430829126	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC13	-0.0198907241912189	5.52806621614294e-05	-2.67524756349064	0.0074674085819924	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.174825212684293	""	Pollen allergy / FinnGen
POLLENALLERG_FinnGen_FinnGenR7_1	PC14	-0.0166007961918816	5.64133447223977e-05	-2.21023266450255	0.027089019090267	FinnGen	POLLENALLERG	Pollen allergy (FinnGen)	IMD	FinnGen	European (Finnish)	0.25670070471253	""	Pollen allergy / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC1	-0.0276118417911929	0.000373816089198113	-1.42812552531167	0.153255731740282	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.817905177423547	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC2	0.017085976695847	0.000410697802820751	0.843099088858291	0.399173028291558	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.970973139812632	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC3	-0.000385514261373617	0.000444642886298461	-0.0182824659945082	0.985413515239366	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.996531948171915	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC4	-0.0238901856147032	0.000444942086835074	-1.13257711071342	0.257391885333463	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.976723943528394	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC5	-0.00293827666368093	0.000382710742410348	-0.150195651664174	0.880610256450404	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.99362875671685	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC6	-0.0268288011365333	0.000353878027331258	-1.42618041275364	0.153816272038657	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.826937620102985	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC7	0.0252750650555689	0.000381617628116939	1.29383253597826	0.195723271622	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.963704257844791	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC8	0.0645565059349459	0.000400519331619083	3.22573194524934	0.00125650977647626	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.050457490631831	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC9	-0.0558609266891894	0.0003182997225716	-3.13105002182964	0.00174182489250021	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.127402049280015	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC10	0.0359006832224083	0.000461409666895193	1.67131907213655	0.0946586712559989	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.772316058455483	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC11	-0.0479289978443808	0.000426663842053476	-2.32036031126871	0.020321394012139	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.574938734268233	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC12	0.0191543827915651	0.000364149395231902	1.00375648887739	0.315496001683658	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.950996217612173	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC13	-0.0230578552994305	0.000358814583751377	-1.21726144411943	0.22350475883604	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.806898656588466	""	Polycythaemia vera / FinnGen
POLYCYTVERA_FinnGen_FinnGenR7_1	PC14	0.0489870311264084	0.000364420946746852	2.56613472548859	0.010283887604712	FinnGen	POLYCYTVERA	Polycythaemia vera (FinnGen)	OTH	FinnGen	European (Finnish)	0.280818690859336	""	Polycythaemia vera / FinnGen
PSC_Ji_27992413_1	PC1	-0.00707307062575979	0.000125934331698365	-0.630283479222838	0.528509129990467	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.859450092226057	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC2	0.013586727866602	0.000140198716224035	1.14747401197751	0.251185767826294	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.55574390685714	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC3	-0.00839895409269874	0.000139393387318874	-0.711384046719839	0.476846282177659	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.99580157163396	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC4	0.0202869532335793	0.000149769873473999	1.65769488190236	0.0973790673954101	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.681514923241117	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC5	-0.0240144189745365	0.000122328594263436	-2.17124129798503	0.0299129370855383	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.11508433840786	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC6	-0.00539581534557179	0.000116687792527973	-0.499510206849088	0.617419998042841	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.873720171180256	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC7	0.0152449012138445	0.000117810409978957	1.40453569487327	0.160159390174025	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.906645984433886	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC8	0.0527676208715901	0.000136723006092416	4.51280652190012	6.39753782987489e-06	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	7.07283348969502e-05	●	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC9	-0.0167425041216429	0.000112737728339078	-1.5768332703214	0.114833894060695	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.415489907601424	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC10	0.0179551022500228	0.000142288051108464	1.50523277878837	0.132264240612736	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.489626025303071	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC11	0.00203198231274495	0.000136809974958999	0.173724488494198	0.862081991123987	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.945202844262663	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC12	-0.00636214115365416	0.000115809442835023	-0.591195764861502	0.55438926009169	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.935918430829126	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC13	-0.0170607634155514	0.0001307586625563	-1.49198077026592	0.135704186560919	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.636638955837168	""	Primary Sclerosing Cholangitis (European) / Ji
PSC_Ji_27992413_1	PC14	0.00493882413401516	0.000130134588074271	0.432939479663097	0.665058737588447	Ji	PSC	Primary Sclerosing Cholangitis	IMD		European	0.995087885564669	""	Primary Sclerosing Cholangitis (European) / Ji
PSGL1_Folkersen_33067605_1	PC1	0.0063506340565203	1.07285914665517e-05	1.93885679920737	0.0525187776072849	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.529657459273469	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC2	-0.00475611766144998	1.14951297314151e-05	-1.40279965883166	0.160676588780214	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.732314452709822	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC3	-0.00523307381523385	1.23566777238633e-05	-1.48869592907293	0.136567457493696	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.778075623665498	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC4	0.00169902812725802	1.20530453709341e-05	0.489386711878163	0.624567941870071	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.999401008130216	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC5	0.00412149303856904	1.05825871557338e-05	1.26694757233393	0.205174036854733	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.972524934691435	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC6	0.00176278081296826	9.84208645851783e-06	0.561894429832413	0.574187949017194	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.987695488287219	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC7	0.00248252831756101	1.05439044878996e-05	0.764528147660353	0.444552569361258	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.999517393756059	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC8	0.0151131101115787	1.09212980271431e-05	4.57316338096611	4.80415231206704e-06	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	6.69755351741111e-05	●	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC9	0.00753714925383366	9.01369717692565e-06	2.51047345540048	0.0120569386476992	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.173181482394225	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC10	-0.00138475784564511	1.16499930836679e-05	-0.405705598400719	0.684958928292673	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.999725012750719	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC11	-0.00143873664557859	1.16217007736647e-05	-0.42203304837028	0.673000895264616	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.999980033684787	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC12	0.00171349157975931	9.75308459429062e-06	0.548669702373039	0.58323214197958	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.999883851268471	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC13	0.00311100363873092	9.69911880262406e-06	0.998928443929154	0.317829356099141	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.924239968042901	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PSGL1_Folkersen_33067605_1	PC14	0.00545011346722966	1.06766168911158e-05	1.66797184067736	0.0953213168908622	Folkersen	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK		European	0.743560770614587	""	P-selectin glycoprotein ligand 1 (PSGL1) levels... / Folkersen
PTEX3_Folkersen_33067605_1	PC1	-0.00339278874775738	1.07542833248637e-05	-1.03458477293121	0.300862868206013	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.891846724602388	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC2	0.0050673661262415	1.15238628091288e-05	1.49273681648612	0.135506092137169	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.662163790443486	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC3	-0.0064585715036591	1.23842645457018e-05	-1.83527590035325	0.0664648200097856	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.605852397781507	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC4	-0.000476521564870939	1.20938469499682e-05	-0.137025162317675	0.89101090604878	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.999401008130216	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC5	-0.00940772111037149	1.06029826306635e-05	-2.8891521227328	0.00386282153098145	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.0846374936375584	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC6	-0.0116402364211786	9.86734860303394e-06	-3.70562583373751	0.000210869405962951	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.00908655440240353	●	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC7	0.00898612140075745	1.05720796417198e-05	2.76370744511236	0.00571487527606604	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.123129585493423	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC8	0.00416829523969168	1.09456583707657e-05	1.25990421205232	0.207703919094979	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.564371383878327	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC9	-0.00420539577256804	9.05062482965597e-06	-1.39787260055908	0.162151327878992	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.680174596589754	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC10	-0.00217314873557746	1.16654145821124e-05	-0.636266946361634	0.524602444962999	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.999725012750719	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC11	-0.00614213796013291	1.16016973803926e-05	-1.80326187349073	0.0713470973510532	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.593362213456819	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC12	-0.00170821343818312	9.73470459968356e-06	-0.547495741316244	0.584038195466012	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.999883851268471	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC13	0.00879111601852498	9.72127593592597e-06	2.81956672269149	0.00480885322893108	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.0785998769142528	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PTEX3_Folkersen_33067605_1	PC14	0.00806210911346845	1.07314721531896e-05	2.46104197025784	0.0138534159083428	Folkersen	PTEX3	Pentraxin-related protein PTX3 levels	BMK		European	0.204167860961825	""	Pentraxin-related protein PTX3 levels (European) / Folkersen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC1	0.000349959459200862	4.05119962711278e-06	0.17387050468243	0.861967233377354	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.971330246064901	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC2	0.00355445181868099	4.45950917088343e-06	1.68317433713861	0.0923413472271891	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.770473115926859	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC3	0.00574859379033922	4.82366089497846e-06	2.6174189167592	0.00885975345586772	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.307591593797757	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC4	-0.00238997205969959	4.80973073402945e-06	-1.08976396216994	0.27581713246574	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.876704456766102	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC5	-0.00740139119458942	4.14900482441911e-06	-3.63363574524244	0.000279455314185608	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.00621788074062978	●	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC6	-0.000624222771070715	3.84119859859083e-06	-0.318497645686791	0.750107480219581	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.976969254725015	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC7	0.000481293323913257	4.16238810991578e-06	0.235905763491934	0.813505795841867	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.958605317044626	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC8	0.0136735844982096	4.34018669498855e-06	6.56338942742312	5.25982422358902e-11	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	4.68124355899423e-09	●	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC9	0.000450778739867947	3.44910196163683e-06	0.242722707912256	0.808220215040299	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.938238249633738	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC10	-0.00328229924876462	5.03822270308046e-06	-1.46231014525509	0.143656239666444	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.871732181612285	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC11	-0.00522605072799617	4.62443136789745e-06	-2.43021362725473	0.0150899256755972	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.575572879340636	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC12	-0.00519268365027109	3.95427611037349e-06	-2.61130962634935	0.0090196190393302	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.466964640013431	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC13	0.000162406823717324	3.89808864680354e-06	0.0822580513484197	0.934441511501022	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.996310996040977	""	COPD/asthma/ILD related infections / FinnGen
PULM_INFECTIONS_FinnGen_FinnGenR7_1	PC14	-0.0030896550868647	3.97495029442937e-06	-1.54968756642456	0.121216523845878	FinnGen	PULM_INFECTIONS	COPD/asthma/ILD related infections (FinnGen)	INF	FinnGen	European (Finnish)	0.674266913892696	""	COPD/asthma/ILD related infections / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC1	0.0025523355960314	7.25370572753751e-06	0.947671480281499	0.34329672419056	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.944483132077187	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC2	0.00339336006724866	7.98148503318749e-06	1.20112468639307	0.229702838330993	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.888850113541669	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC3	0.00389367887094181	8.63294635693615e-06	1.32519750424306	0.185105652936498	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.840641255939559	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC4	-0.00262989060994893	8.61396699119754e-06	-0.89605792006607	0.370221829766202	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.882582397746214	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC5	-0.00694600132459033	7.4228909937822e-06	-2.54946069200266	0.0107889672839071	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.14403271324016	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC6	-0.000923276314599063	6.87378866365316e-06	-0.352154795416898	0.724722176189813	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.973497483642045	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC7	-0.00106655192392123	7.44915787482002e-06	-0.390776477794819	0.695962463240261	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.958181983000933	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC8	0.0134395856422693	7.76748603443673e-06	4.82220466210169	1.41980156995146e-06	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	3.44624562888218e-05	●	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC9	-0.00131686428625596	6.17405801206126e-06	-0.529975345574508	0.596129024688445	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.898558253459207	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC10	-0.00217573361211613	9.02531022611367e-06	-0.724226899743577	0.46892644665014	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.970568691903778	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC11	-0.00185320246033614	8.28959410872312e-06	-0.64365957620155	0.51979620843493	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.994510419588442	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC12	-0.00619816495352262	7.07859553341232e-06	-2.32964411247212	0.0198249686319517	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.466964640013431	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
PULM_PNEUMONIA_SEPSIS_FinnGen_FinnGenR7_1	PC13	-0.000960275746836821	6.97633874551379e-06	-0.36356509430739	0.716182796184611	FinnGen	PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia (FinnGen)	INF	FinnGen	European (Finnish)	0.996310996040977	""	COPD/asthma/ILD related pneumonia or pneumonia ... / FinnGen
